a,b,opcode,faulty_result,fault_type
2408345119,2183281156,0,296658979,0
741155672,3411837078,3,135004176,2
175018772,2300163090,2,134781456,1
3408031894,3635208881,0,2748273479,0
717411669,4140011245,3,4276346749,1
361442091,2058427381,4,2597982006,2
1454637997,2478907943,0,310379045,2
1112145796,3551061159,2,1107878020,1
4090996455,3706687673,4,792213086,0
2765772361,1843772379,4,3376410002,0
1689915337,679719249,1,1010196088,0
3502005921,356965674,1,3858971595,2
2099922426,2732990533,2,539101377,1
1101071747,3195355772,2,136382496,1
3108377714,4283383038,4,1175005324,0
3025531496,3084888687,2,3025511016,0
1128664454,2015568368,2,1073873280,0
477206328,544641344,2,141594881,1
2483648040,2064493046,3,4279107582,0
3804175045,1613246912,4,2182556421,1
979525492,484340025,2,406999344,0
3630852784,505186108,1,2991448948,1
354521898,824496994,0,891671402,2
183252245,4038151905,1,2587551252,1
199400727,2710302275,1,1784065748,0
1689641929,3275097222,4,2810439503,0
311937829,1626774977,1,2980130661,1
3332219533,2909266522,0,4026524383,2
64366343,375094060,0,439460403,0
101342476,3098404465,0,3199746941,0
2648800315,1533076918,0,4181877233,0
4225745655,3474247326,3,3684683519,1
2927122524,716765013,4,2227220233,0
2418686496,3490386592,3,4029234848,1
962595186,3661466804,4,3814557126,0
1854600669,2262626317,2,109637645,0
632330571,3167502969,4,2575227186,1
3479427742,4277167357,1,3462414492,2
3185627771,1206023055,4,98587147,2
2177079811,1908484579,2,4026708960,2
244466461,1492729265,4,1593540541,2
571580228,3399269525,3,3940401105,1
4028445920,4137777389,4,3871256013,2
695866706,2082364408,1,2910042459,1
1188870029,2841625682,2,6063104,0
1108993924,594214214,2,34137348,0
3325727372,1212710288,1,243470364,2
199934231,892166506,3,1072685439,0
1115379588,3579559082,4,1079710848,2
1047465852,2958164576,2,809632352,0
1565150650,3315687563,4,2544430383,2
3541958310,2458066469,1,1083891841,0
419791666,3506767010,1,1208123280,1
2760866889,2321854484,3,2934930525,1
2664022077,636617547,4,3107685238,1
2926063708,596669767,0,3522733475,0
1128175494,2628745785,3,3753902015,0
3657796276,1750197712,2,1208074384,1
2518831148,1182549388,1,3701380536,2
65648391,3038920810,2,18874370,0
144046353,1953169384,1,2485844265,1
2783419979,971276659,1,1812143322,1
1982421996,301860131,2,271057184,0
1376710564,1692493257,2,1073767808,0
2628191289,4018369247,1,2888028506,1
3931641044,864249191,3,4225463799,0
1319125405,1479615920,1,4134476781,0
1091582338,617791305,0,1698887883,1
3971554009,268482336,0,4608,2
2382711836,1236365203,4,1202988943,1
1907646947,2504753706,3,4126892779,1
3832674504,2933337693,1,899336811,0
490708282,1109830020,0,1600538302,0
2510923819,479035193,2,379136041,1
2306808850,2843672658,3,2843679826,0
746883417,3895170768,2,671121488,0
3076123246,1274358167,2,55912454,1
1837860827,1397913510,0,3503423361,1
1569051579,2155445248,1,3708573627,0
2279885839,3035158121,4,856463974,0
2253611532,749214041,0,2935716701,2
1660766661,1742157263,4,86670346,0
1211753872,2833569873,3,3908959697,0
3036259433,998493559,0,4034752992,0
623076682,3963050200,1,3979836890,2
1306348955,3792607940,4,2949896063,1
1551413688,3689345719,1,9551617,1
3279482502,2555206192,1,555979862,1
1005409143,1524025269,2,449069879,1
1779824084,59213575,2,33916164,0
990615414,1956752873,3,2141962239,0
1172474763,15884033,3,1173553035,1
1837140955,3228975744,2,1881145984,1
1629331394,3807173317,4,3825065927,2
2552756784,3618825391,4,1335172767,0
3003308646,1476114863,1,3841549257,2
4107824873,2084679672,3,4242141177,0
2205592582,4152719087,3,4160225007,0
1894725601,3400826005,2,4211048437,2
4151459566,810437984,0,666928206,1
4070334181,2485185064,1,1585149117,0
841973092,347354921,1,494618171,0
4042174177,3149681271,2,2964062817,0
924128622,1084945793,4,1438640367,1
1788852693,876074344,2,538415424,0
2019717616,3581411498,4,2904191322,0
127910671,4175186161,3,247691806,2
3197877373,1194235278,1,2003642095,0
4049722594,510020924,1,3537604518,1
3568690857,2011935215,0,1285658776,0
2917650523,3617733807,4,1883630804,1
620927818,1557269945,1,3358689683,1
160312595,164115731,4,4593664,0
853295461,684074833,1,179706388,1
3684186807,3432517785,1,1191209502,1
2635204666,3102358129,2,2550270000,0
830211938,4063587044,4,3343478150,1
353623338,3201975421,0,3622707623,1
753819481,1925424101,3,2129395709,1
1994288109,3836215497,3,4143868909,0
2695810113,1472319919,1,1223486098,1
3987152091,3868649677,2,3833989321,0
940810096,2200359942,1,887931754,1
3511165090,1587035581,2,1342709920,0
3042303594,1849509852,0,596870722,1
2825674320,3179738235,0,3186556539,2
2459785253,3158279288,2,2417754208,1
2071693814,2921582172,0,698177874,1
298621731,1018407801,3,1040169851,0
1682310600,3721479867,2,1108823171,2
2265771534,3112670323,4,2164556802,2
108069644,3876559054,2,3783171010,2
1780113876,2901204057,2,2819096912,1
1554149305,3652763827,3,1486897329,2
2052046836,3136610933,4,3367705985,1
107802892,2633792057,0,2741594951,1
24285954,2330770965,3,2348728087,0
50067717,656163662,2,35143940,0
20916482,1551454648,3,1568635322,0
2222961160,1189565325,3,3338662797,0
3618934447,1953706472,3,4160208815,1
1213794704,2062986229,1,3445775771,0
2787151948,1031978363,4,1755173585,2
2684724800,313066277,4,3014501701,1
2263594509,3095138416,1,3463419293,1
382466349,2497632297,4,3256295684,1
1579504060,2558199856,4,3328072076,0
1613180352,678848848,2,1752657360,2
3503254177,650067789,0,4119505390,1
4210241269,2055712757,3,2154528512,2
2934623325,3393720980,3,4008369885,0
3042485866,1583375804,2,339747880,0
3695380664,3476069534,1,219311130,0
4252567290,591399750,4,3459845564,1
2214224903,3385572499,1,3123619700,0
2866443349,1540610999,3,3688624119,1
584446277,2977958499,4,2440427814,1
2895372377,2473774630,0,1074179711,0
3024713320,2405688350,4,993694326,1
3359175824,756655450,3,3979998682,0
239306012,1553557433,0,201393432,2
1434853291,1747376592,0,1017969019,1
934897007,1818914264,0,2753811271,0
2731313221,1188472717,3,3874401741,1
1173562251,2116325884,4,1003991671,0
1847467996,3531541156,4,3160479096,0
211258649,1387606949,3,1589100477,0
2671349310,4186685683,0,2563067697,0
2893556824,1644522436,0,175937564,1
775308124,54150406,2,36847876,0
3441250458,202774808,1,3775272834,1
3807405765,1427493290,4,3085285231,0
219284250,1641797059,2,17957122,0
1496639922,104030988,0,1600670910,0
4109373161,1641741763,4,2502619946,0
1974301675,2083371512,1,2108554235,2
2032927730,1149480329,1,883447401,0
931951471,232868635,4,980170868,1
3600885933,877511016,0,1240394261,1
2465796645,1743280079,3,4160313327,0
1440583083,2375340571,3,3722305467,0
3225108096,785832285,0,4010940381,0
1093533058,2184462852,1,3204037502,0
732407127,456559414,0,1188966541,0
426378034,3169003641,1,1552865977,1
4065046244,2336418838,3,4216057590,0
3581930666,1615881664,0,4118801898,2
2539227182,1181038476,4,1358188706,2
3099640433,2113835003,1,717369974,1
1582571964,4000344284,0,1288016536,1
200038167,3772777665,1,722227798,0
1979392491,1520253877,1,3499646368,2
3304926857,3350389391,2,3291488904,1
3757504191,3628477104,1,3628475056,2
3920927443,3944547030,1,3955071703,2
3242511490,224621850,2,157303810,1
954640241,3951559895,2,714081617,1
2271383054,4173796593,2,2151810048,0
1720065485,45957893,4,1681600200,1
238742300,1276692376,0,1515434676,0
4134570220,2504119850,1,1630450371,1
3000060517,462554423,1,2537506094,0
2180658691,4285701886,4,2115545309,1
4272807165,2675576382,4,1641534147,0
4097455336,3126868084,3,4233247996,1
1477020080,2204228614,3,3681148342,0
152456466,3026910312,0,3183560826,1
3803840709,4280299262,4,496118330,1
453971254,2040465907,0,2494437161,0
2111679483,3045948523,1,3360697236,1
197902103,2278569487,2,197178887,1
2319955476,352322858,0,1024,2
3546705574,3933611732,0,3185350522,1
3853258955,3045573227,4,4121940715,2
41413380,4199035636,3,4202691572,0
1183539597,4041896161,3,4142100973,1
1122221445,3701044409,3,3741056445,0
3839825609,2959052384,0,880773225,2
2741252678,510970684,3,3212228990,1
461725495,739005784,1,1200731279,2
970348403,2272842254,0,3244237187,1
1852646364,406831920,2,1208812304,1
1749415376,7595264,4,1741820112,2
562171715,2087621112,4,1567399611,1
3501824673,700456787,4,2801367886,2
1280872344,804207967,2,206052632,1
3284046471,4250884858,1,3328128909,0
379179309,3094741616,1,1579404989,0
3048532075,2564241457,4,1317806236,2
2301607954,105963276,4,2273189662,1
115043085,181211925,3,249461533,1
540084032,1248038292,3,1788122324,2
706454356,3227648640,2,133920,1
160240915,3789784771,1,665553488,1
4137017069,3998148316,3,4141874877,1
3161985144,332664103,0,3220970879,2
2951554655,297818915,0,3249373570,0
1435954091,474093368,0,1908998891,1
290671906,1693629897,1,1973547243,2
3823848647,3242222210,3,3815403203,1
1733613518,3817743047,3,1661207238,2
2457838628,1839427547,0,2298879,0
2221216776,985821045,3,3194449785,1
1523785141,2373808666,0,3897593807,0
472519480,3240311426,0,3710598074,2
2886049880,2824497744,4,73386504,0
3515390627,1380180900,2,1342210720,0
851697509,1966872554,4,2818570063,2
57686278,2853404756,0,2841885010,2
2918400091,3830837448,3,3992449243,0
610744648,2616783415,1,2557364113,1
2082337784,3666424501,4,2794766669,0
685156689,1101976963,2,2156302337,1
1302258587,446750005,1,922615910,1
1477858224,4259283707,2,1478361780,1
663599951,2555225648,4,3217034623,1
2352530456,4001437917,1,2646059835,0
2741692486,820121441,2,543295552,0
2895595609,720466773,4,2254846732,0
395024175,2244890635,3,2546980655,0
4011715294,3922865363,4,114279949,0
340111656,1960602089,3,1952315881,1
743930200,1789174229,0,2533104429,0
1641801155,1781273556,1,4139765999,1
1379499428,1059450750,1,320052774,1
1797889494,2280572943,1,3812283847,0
3249554563,1349185440,4,2446994219,1
3238986882,1608764351,3,3757035455,0
585816901,3149676151,2,581438149,1
580717381,3130265717,3,3130858357,0
4234611448,1664236486,4,2570374962,2
906058092,2823706704,0,3729764796,0
415064881,3457220252,0,3872285000,1
3727842492,3621985967,3,3757268671,0
2267884558,3034867305,3,868829799,2
3646636210,4011892446,4,897306220,1
3270014085,1432096682,0,406848559,1
336064808,1628362178,3,2035283434,1
1293945242,1776767443,4,2764527689,1
3708885690,4260068603,0,4261117691,2
3318706827,1628523970,0,652263501,0
3863488716,954602353,4,3735960509,0
1330184606,815586145,4,2144721663,0
3185789051,3751530687,2,2676179130,1
3363945617,3764426944,2,3221264512,0
749298521,3209933950,0,3959232467,1
706573140,2833441361,1,2168094979,1
2766022729,1945796071,4,4146468270,1
305835812,1102435715,2,3179778,1
2918056027,1558094265,2,1359961762,2
1258209173,3146992247,1,258700558,1
4175043313,1932287974,1,2242755339,0
3621891759,37282052,0,3659173811,0
2305056786,2116662268,0,126817294,1
3585755307,3791909060,3,3082697071,2
536576319,3778172610,4,4274640893,0
965351795,760060762,2,153622867,1
3496404128,4285778686,2,3496132768,0
973695860,1569109947,2,411050800,1
1899150306,4050208994,1,2009690880,1
4025699551,3423855256,3,4025741023,0
1339813279,135777040,4,1204561551,0
2031192562,1592359869,0,3690660271,1
1438394283,1510608820,0,2949003103,0
2852695124,1156029321,0,4000334813,1
2310394899,1443664300,0,3754059199,0
451150645,502669115,2,417596209,0
2594186293,396987695,3,312476709,2
442603828,2866848341,2,3135355765,2
3732079292,4184145650,3,4285922942,1
3556652711,3773989057,4,822916646,1
4063434468,2696454721,1,1366979747,0
3032575081,4250065146,2,3024111720,0
3869102285,2144334847,2,1720570061,0
3670640309,4095771368,4,787022941,0
2778029131,2298752530,1,479276601,0
462917431,1464737198,2,1927654629,2
4232881400,2417511968,1,1278498520,1
3977990362,2436760098,1,1541230264,0
1983075820,2503283242,3,338759720,2
1031756666,253645086,0,1285401752,0
4104248041,4121228011,3,4122344171,1
95745803,3070550638,1,1588629661,1
2940558942,1045441916,3,3210051454,0
583020869,3318437003,1,1559551418,1
155964178,469286199,3,469499703,0
3250837123,4037738721,0,2993608548,0
1733287886,2771803210,1,3883917262,2
1791849429,1721305037,1,70544392,0
4060409572,4197616884,2,4060122340,0
1986089964,224542490,1,2210632454,2
4054003427,4129588460,1,4219390439,1
2043052531,377964333,2,277217569,0
773033308,1854752221,3,1084147841,2
4128426220,3352853135,3,4157799151,1
2145104895,1010009464,2,1007911288,0
1442232747,332527399,3,1475870639,0
2110394363,165659411,4,1947716832,1
105487116,1572313019,1,3901752145,1
4083272422,2765634121,0,3627681071,1
894794602,2238772746,3,3044409194,0
2349257240,1260186006,2,1089071234,2
2229478921,388329774,1,1841149643,1
3739866301,862161254,4,3985266139,1
3137742966,983049589,4,2447248643,1
3350477455,1255380373,3,3489120159,0
1034472827,3192121980,3,2137318143,2
3086233711,3833744585,1,3547456422,0
3839369417,1513578932,3,4278149629,0
1833477594,3601770669,2,1141416072,0
1875898847,112255757,4,1769935570,0
944587120,1102931843,0,2047518963,0
2831598673,41585924,3,3904818517,1
3225842304,4243916025,4,481519225,1
58322182,3842390730,2,16787458,0
4019021023,1694088137,3,4025352151,1
1115256196,3628697776,1,1781263572,1
1958478825,134841616,1,1823637209,0
1865688542,3596210348,3,4286412286,1
77134601,1811424215,4,2560677682,2
818122593,2261266957,2,12648961,1
1220786065,3924496083,1,1591257278,0
1299708314,398296879,1,901411435,0
656433998,1540719543,2,50594566,1
3810816710,785804125,1,3025028873,1
3456363676,397705007,0,3058658669,2
2720712260,3451861659,2,2162819584,1
2971664482,1955249129,3,4121607147,0
390562606,3331330701,0,3721893307,0
1664026566,3575428266,4,3056841580,0
3491623072,468242231,1,3959865303,2
4167053040,4100761832,4,202147352,0
3867417805,1758267857,1,2109149948,0
1568891835,4025914079,2,1302463131,1
1049548157,742400344,1,738197848,2
3488960671,1269575575,1,2219385096,0
2203951622,2493591081,4,368872495,1
1649107908,3954243287,1,2115661037,1
2930168925,650580813,4,2288109328,0
968869747,3218483839,2,831932019,1
2802021454,1557947833,2,67133448,1
4032652512,2631320121,0,2369009425,1
1090211713,419136305,1,671075408,0
1206644623,2136178174,3,2147221471,1
2932928605,2274002959,4,693794898,0
429640499,881775977,1,3842827722,1
722314582,3445052058,3,4016043998,0
779233628,619251529,1,159982099,0
1775073235,2641590842,3,4106096105,2
1819604440,3155955320,4,3496541088,0
483079481,2463129637,2,2420121632,1
2224477705,2872551510,2,2484510720,1
2519492652,3919256787,1,2895203161,0
224608026,6115584,4,222195218,1
1443717036,4099444456,3,4133347308,0
3060422764,3493609632,2,2426945760,1
248325405,1757499345,0,2005824750,0
7147264,3981277402,4,3978328026,0
1813612504,1616755648,1,195808344,1
2789805132,3905925329,2,2220425280,1
2830830673,2833378897,4,5956096,0
2728705605,1501783987,4,4213692918,0
3206612606,3226060416,2,4285122302,2
2119914492,606525256,4,1513389236,2
3232596097,2561989681,4,3636321457,2
1403565479,1102183811,0,2505749290,0
2680242751,168192,0,2413024063,1
2987756644,1062376318,4,4050132962,2
2022170609,1194195854,4,1068115071,0
1327713694,1948785128,2,1142950280,0
612604745,2238315018,2,67213832,0
800594783,2831140945,0,3665290160,1
2765719113,2466064421,1,3070078573,2
3058361964,2890964056,0,1654375108,1
2942135390,2547900975,3,2271043598,2
3251591811,330781479,0,3498485162,1
1784536020,3389932692,3,3927957460,1
3378635922,506619708,4,3612509066,1
590355270,3082300015,2,590351174,1
2696130113,2078152183,3,479315000,2
2340173846,956903282,3,3145542518,1
1362535842,1911577059,2,1362104738,1
3377005202,3855528139,1,2937566045,2
873035112,2561994289,0,3435029401,0
1707606987,2865875029,3,3755592671,1
950241649,793334622,3,1072337791,1
3873539789,3673380533,3,4277393149,0
71372040,3239624322,3,1163509642,1
2676004927,3624399536,3,3716676287,1
1443819436,2568499250,4,3743350718,2
43975941,796130142,3,3542813095,2
3692484792,1052927869,3,4275503100,1
2232506378,3330771597,1,2214660104,2
1693137353,4174633201,2,1623923137,1
3658669748,1922727909,2,1511153316,1
437467444,298239267,0,735706711,0
378643245,417886513,2,276824361,1
792118622,1510942644,4,1966727914,0
121271054,841793892,2,963064946,2
839551844,605469000,1,234017308,1
3309623434,1308526491,4,3456032667,2
3875271885,3052993131,2,2767777865,0
1442784171,4058817251,0,1374429859,2
1587359677,3976144089,0,1268535446,1
3776600258,4032408800,0,3514041762,0
2949719647,2396796445,0,552923202,2
3384167571,320340774,2,20447234,1
2193065477,2225661961,4,102723084,0
3056436332,3049635947,3,2548941935,1
1482210736,4221548791,1,1555629241,0
1386303909,2884157527,3,4226404855,0
991032182,664331087,2,596697926,1
1514519988,2395644445,2,3910164433,2
1136727431,591815494,3,1674016711,0
862819174,1326760350,3,50626822,2
531681599,707786068,4,899621994,1
710303572,2787914828,0,3565327264,1
2202308614,678368080,3,2876216150,0
380923181,3276659846,2,33836036,0
895779690,1546321336,2,337674536,0
4160670447,1349146528,0,1214849679,0
531205951,2228529673,1,2329273655,1
3564847784,2864839253,0,2134719741,0
2403952158,3693272248,1,2348827672,2
3876217550,3946899158,0,3528149412,0
2462216229,3570272937,2,2428633121,0
3887297743,446362933,2,43152389,0
541580608,1527542710,0,2069123318,0
4210066677,2905064538,3,4294427903,0
1894619105,315494693,1,1579124412,0
2478465063,578728260,1,37363716,2
3163833977,3484982943,2,2353849624,2
1414828968,1691538377,4,814104673,0
1117085061,1122213253,0,1115757957,2
3118033011,1141836168,2,591872,0
1261372822,2589213236,2,134479952,1
512093501,682750289,1,4124310508,0
2377132059,2386137116,4,59357191,0
1590029245,3664372404,2,1514267316,0
660895054,401096495,0,1061991549,0
754970969,4134599916,1,4278189565,2
